league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ENG-Premier League,2223,2022-12-27 Chelsea-Bournemouth,1,2022,18365,2022-12-27 17:30:00,80,73,Chelsea,Bournemouth,BOU,CHE,2,0,1.91378,0.44307,True,True,https://understat.com/match/18365
ENG-Premier League,2223,2022-12-27 Manchester United-Nottingham Forest,1,2022,18370,2022-12-27 20:00:00,89,249,Manchester United,Nottingham Forest,NOT,MUN,3,0,2.13668,0.477076,True,True,https://understat.com/match/18370
ENG-Premier League,2223,2022-12-28 Leeds-Manchester City,1,2022,18368,2022-12-28 20:00:00,245,88,Leeds,Manchester City,MCI,LED,1,3,0.603751,4.16249,True,True,https://understat.com/match/18368
ENG-Premier League,2223,2022-12-30 Liverpool-Leicester,1,2022,18375,2022-12-30 20:00:00,87,75,Liverpool,Leicester,LEI,LIV,2,1,2.02463,0.863312,True,True,https://understat.com/match/18375
ENG-Premier League,2223,2022-12-30 West Ham-Brentford,1,2022,18380,2022-12-30 19:45:00,81,244,West Ham,Brentford,BRE,WHU,0,2,1.13979,1.51436,True,True,https://understat.com/match/18380
ENG-Premier League,2223,2022-12-31 Bournemouth-Crystal Palace,1,2022,18372,2022-12-31 15:00:00,73,78,Bournemouth,Crystal Palace,CRY,BOU,0,2,0.895819,1.75264,True,True,https://understat.com/match/18372
ENG-Premier League,2223,2022-12-31 Brighton-Arsenal,1,2022,18373,2022-12-31 17:30:00,220,83,Brighton,Arsenal,ARS,BRI,2,4,1.15663,3.22106,True,True,https://understat.com/match/18373
ENG-Premier League,2223,2022-12-31 Fulham-Southampton,1,2022,18374,2022-12-31 15:00:00,228,74,Fulham,Southampton,SOU,FLH,2,1,1.49305,0.698711,True,True,https://understat.com/match/18374
ENG-Premier League,2223,2022-12-31 Manchester City-Everton,1,2022,18376,2022-12-31 15:00:00,88,72,Manchester City,Everton,EVE,MCI,1,1,2.36333,0.0760019,True,True,https://understat.com/match/18376
ENG-Premier League,2223,2022-12-31 Newcastle United-Leeds,1,2022,18377,2022-12-31 15:00:00,86,245,Newcastle United,Leeds,LED,NEW,0,0,2.78846,0.517099,True,True,https://understat.com/match/18377
ENG-Premier League,2223,2022-12-31 Wolverhampton Wanderers-Manchester United,1,2022,18381,2022-12-31 12:30:00,229,89,Wolverhampton Wanderers,Manchester United,MUN,WOL,0,1,0.587672,2.44728,True,True,https://understat.com/match/18381
ENG-Premier League,2223,2023-01-01 Nottingham Forest-Chelsea,1,2022,18378,2023-01-01 16:30:00,249,80,Nottingham Forest,Chelsea,CHE,NOT,1,1,0.985219,1.37305,True,True,https://understat.com/match/18378
ENG-Premier League,2223,2023-01-01 Tottenham-Aston Villa,1,2022,18379,2023-01-01 14:00:00,82,71,Tottenham,Aston Villa,AVL,TOT,0,2,0.569383,1.21733,True,True,https://understat.com/match/18379
ENG-Premier League,2223,2023-01-02 Brentford-Liverpool,1,2022,18384,2023-01-02 17:30:00,244,87,Brentford,Liverpool,LIV,BRE,3,1,2.0991,2.10461,True,True,https://understat.com/match/18384
ENG-Premier League,2223,2023-01-03 Arsenal-Newcastle United,1,2022,18382,2023-01-03 19:45:00,83,86,Arsenal,Newcastle United,NEW,ARS,0,0,0.970637,0.959523,True,True,https://understat.com/match/18382
ENG-Premier League,2223,2023-01-03 Everton-Brighton,1,2022,18387,2023-01-03 19:45:00,72,220,Everton,Brighton,BRI,EVE,1,4,1.16896,2.50731,True,True,https://understat.com/match/18387
ENG-Premier League,2223,2023-01-03 Leicester-Fulham,1,2022,18389,2023-01-03 19:45:00,75,228,Leicester,Fulham,FLH,LEI,0,1,1.45221,1.33493,True,True,https://understat.com/match/18389
ENG-Premier League,2223,2023-01-03 Manchester United-Bournemouth,1,2022,18390,2023-01-03 20:00:00,89,73,Manchester United,Bournemouth,BOU,MUN,3,0,2.97383,0.679022,True,True,https://understat.com/match/18390
ENG-Premier League,2223,2023-01-04 Aston Villa-Wolverhampton Wanderers,1,2022,18383,2023-01-04 20:00:00,71,229,Aston Villa,Wolverhampton Wanderers,WOL,AVL,1,1,1.03226,0.832522,True,True,https://understat.com/match/18383
ENG-Premier League,2223,2023-01-04 Crystal Palace-Tottenham,1,2022,18386,2023-01-04 20:00:00,78,82,Crystal Palace,Tottenham,TOT,CRY,0,4,0.787525,1.66514,True,True,https://understat.com/match/18386
ENG-Premier League,2223,2023-01-04 Leeds-West Ham,1,2022,18388,2023-01-04 19:45:00,245,81,Leeds,West Ham,WHU,LED,2,2,1.2577,1.29245,True,True,https://understat.com/match/18388
ENG-Premier League,2223,2023-01-04 Southampton-Nottingham Forest,1,2022,18391,2023-01-04 19:30:00,74,249,Southampton,Nottingham Forest,NOT,SOU,0,1,0.62937,1.22324,True,True,https://understat.com/match/18391
ENG-Premier League,2223,2023-01-05 Chelsea-Manchester City,1,2022,18385,2023-01-05 20:00:00,80,88,Chelsea,Manchester City,MCI,CHE,0,1,0.493576,1.71972,True,True,https://understat.com/match/18385
ENG-Premier League,2223,2023-01-12 Fulham-Chelsea,1,2022,18262,2023-01-12 19:00:00,228,80,Fulham,Chelsea,CHE,FLH,2,1,0.711266,2.39911,True,True,https://understat.com/match/18262
ENG-Premier League,2223,2023-01-13 Aston Villa-Leeds,1,2022,18392,2023-01-13 20:00:00,71,245,Aston Villa,Leeds,LED,AVL,2,1,1.64599,2.46295,True,True,https://understat.com/match/18392
ENG-Premier League,2223,2023-01-14 Brentford-Bournemouth,1,2022,18393,2023-01-14 17:30:00,244,73,Brentford,Bournemouth,BOU,BRE,2,0,1.29815,0.269283,True,True,https://understat.com/match/18393
ENG-Premier League,2223,2023-01-14 Brighton-Liverpool,1,2022,18394,2023-01-14 15:00:00,220,87,Brighton,Liverpool,LIV,BRI,3,0,2.40062,1.28853,True,True,https://understat.com/match/18394
ENG-Premier League,2223,2023-01-14 Everton-Southampton,1,2022,18396,2023-01-14 15:00:00,72,74,Everton,Southampton,SOU,EVE,1,2,1.18191,1.08412,True,True,https://understat.com/match/18396
ENG-Premier League,2223,2023-01-14 Manchester United-Manchester City,1,2022,18397,2023-01-14 12:30:00,89,88,Manchester United,Manchester City,MCI,MUN,2,1,1.98228,0.73695,True,True,https://understat.com/match/18397
ENG-Premier League,2223,2023-01-14 Nottingham Forest-Leicester,1,2022,18399,2023-01-14 15:00:00,249,75,Nottingham Forest,Leicester,LEI,NOT,2,0,1.75313,0.803421,True,True,https://understat.com/match/18399
ENG-Premier League,2223,2023-01-14 Wolverhampton Wanderers-West Ham,1,2022,18401,2023-01-14 15:00:00,229,81,Wolverhampton Wanderers,West Ham,WHU,WOL,1,0,0.806232,0.735105,True,True,https://understat.com/match/18401
ENG-Premier League,2223,2023-01-15 Chelsea-Crystal Palace,1,2022,18395,2023-01-15 14:00:00,80,78,Chelsea,Crystal Palace,CRY,CHE,1,0,2.12987,0.837366,True,True,https://understat.com/match/18395
ENG-Premier League,2223,2023-01-15 Newcastle United-Fulham,1,2022,18398,2023-01-15 14:00:00,86,228,Newcastle United,Fulham,FLH,NEW,1,0,1.96256,0.989872,True,True,https://understat.com/match/18398
ENG-Premier League,2223,2023-01-15 Tottenham-Arsenal,1,2022,18400,2023-01-15 16:30:00,82,83,Tottenham,Arsenal,ARS,TOT,0,2,1.71032,2.04232,True,True,https://understat.com/match/18400
ENG-Premier League,2223,2023-01-18 Crystal Palace-Manchester United,1,2022,18270,2023-01-18 15:30:00,78,89,Crystal Palace,Manchester United,MUN,CRY,1,1,0.413339,1.39437,True,True,https://understat.com/match/18270
ENG-Premier League,2223,2023-01-19 Manchester City-Tottenham,1,2022,18267,2023-01-19 19:00:00,88,82,Manchester City,Tottenham,TOT,MCI,4,2,2.34166,1.16499,True,True,https://understat.com/match/18267
ENG-Premier League,2223,2023-01-21 Bournemouth-Nottingham Forest,1,2022,18403,2023-01-21 15:00:00,73,249,Bournemouth,Nottingham Forest,NOT,BOU,1,1,1.80549,1.57544,True,True,https://understat.com/match/18403
ENG-Premier League,2223,2023-01-21 Crystal Palace-Newcastle United,1,2022,18404,2023-01-21 17:30:00,78,86,Crystal Palace,Newcastle United,NEW,CRY,0,0,0.333154,1.44384,True,True,https://understat.com/match/18404
ENG-Premier League,2223,2023-01-21 Leicester-Brighton,1,2022,18407,2023-01-21 15:00:00,75,220,Leicester,Brighton,BRI,LEI,2,2,1.35941,1.94491,True,True,https://understat.com/match/18407
ENG-Premier League,2223,2023-01-21 Liverpool-Chelsea,1,2022,18408,2023-01-21 12:30:00,87,80,Liverpool,Chelsea,CHE,LIV,0,0,1.30125,1.84467,True,True,https://understat.com/match/18408
ENG-Premier League,2223,2023-01-21 Southampton-Aston Villa,1,2022,18410,2023-01-21 15:00:00,74,71,Southampton,Aston Villa,AVL,SOU,0,1,0.672444,1.16432,True,True,https://understat.com/match/18410
ENG-Premier League,2223,2023-01-21 West Ham-Everton,1,2022,18411,2023-01-21 15:00:00,81,72,West Ham,Everton,EVE,WHU,2,0,2.46879,0.286826,True,True,https://understat.com/match/18411
ENG-Premier League,2223,2023-01-22 Arsenal-Manchester United,1,2022,18402,2023-01-22 16:30:00,83,89,Arsenal,Manchester United,MUN,ARS,3,2,2.90273,0.272246,True,True,https://understat.com/match/18402
ENG-Premier League,2223,2023-01-22 Leeds-Brentford,1,2022,18406,2023-01-22 14:00:00,245,244,Leeds,Brentford,BRE,LED,0,0,0.374736,0.17114,True,True,https://understat.com/match/18406
ENG-Premier League,2223,2023-01-22 Manchester City-Wolverhampton Wanderers,1,2022,18409,2023-01-22 14:00:00,88,229,Manchester City,Wolverhampton Wanderers,WOL,MCI,3,0,3.32757,0.469277,True,True,https://understat.com/match/18409
ENG-Premier League,2223,2023-01-23 Fulham-Tottenham,1,2022,18405,2023-01-23 20:00:00,228,82,Fulham,Tottenham,TOT,FLH,0,1,1.09339,0.993805,True,True,https://understat.com/match/18405
ENG-Premier League,2223,2023-02-03 Chelsea-Fulham,1,2022,18415,2023-02-03 20:00:00,80,228,Chelsea,Fulham,FLH,CHE,0,0,1.41471,0.493341,True,True,https://understat.com/match/18415
ENG-Premier League,2223,2023-02-04 Aston Villa-Leicester,1,2022,18412,2023-02-04 15:00:00,71,75,Aston Villa,Leicester,LEI,AVL,2,4,1.4989,2.49784,True,True,https://understat.com/match/18412
ENG-Premier League,2223,2023-02-04 Brentford-Southampton,1,2022,18413,2023-02-04 15:00:00,244,74,Brentford,Southampton,SOU,BRE,3,0,2.36747,0.644385,True,True,https://understat.com/match/18413
ENG-Premier League,2223,2023-02-04 Brighton-Bournemouth,1,2022,18414,2023-02-04 15:00:00,220,73,Brighton,Bournemouth,BOU,BRI,1,0,2.55696,0.908298,True,True,https://understat.com/match/18414
ENG-Premier League,2223,2023-02-04 Everton-Arsenal,1,2022,18416,2023-02-04 12:30:00,72,83,Everton,Arsenal,ARS,EVE,1,0,2.09191,0.690102,True,True,https://understat.com/match/18416
ENG-Premier League,2223,2023-02-04 Manchester United-Crystal Palace,1,2022,18417,2023-02-04 15:00:00,89,78,Manchester United,Crystal Palace,CRY,MUN,2,1,2.07035,1.3798,True,True,https://understat.com/match/18417
ENG-Premier League,2223,2023-02-04 Newcastle United-West Ham,1,2022,18418,2023-02-04 17:30:00,86,81,Newcastle United,West Ham,WHU,NEW,1,1,1.22883,1.27831,True,True,https://understat.com/match/18418
ENG-Premier League,2223,2023-02-04 Wolverhampton Wanderers-Liverpool,1,2022,18421,2023-02-04 15:00:00,229,87,Wolverhampton Wanderers,Liverpool,LIV,WOL,3,0,2.63328,1.30193,True,True,https://understat.com/match/18421
ENG-Premier League,2223,2023-02-05 Nottingham Forest-Leeds,1,2022,18419,2023-02-05 14:00:00,249,245,Nottingham Forest,Leeds,LED,NOT,1,0,0.3325,1.12331,True,True,https://understat.com/match/18419
ENG-Premier League,2223,2023-02-05 Tottenham-Manchester City,1,2022,18420,2023-02-05 16:30:00,82,88,Tottenham,Manchester City,MCI,TOT,1,0,1.42168,0.773747,True,True,https://understat.com/match/18420
ENG-Premier League,2223,2023-02-08 Manchester United-Leeds,1,2022,18279,2023-02-08 19:00:00,89,245,Manchester United,Leeds,LED,MUN,2,2,2.00007,0.554798,True,True,https://understat.com/match/18279
ENG-Premier League,2223,2023-02-11 Arsenal-Brentford,1,2022,18422,2023-02-11 15:00:00,83,244,Arsenal,Brentford,BRE,ARS,1,1,1.36738,2.17538,True,True,https://understat.com/match/18422
ENG-Premier League,2223,2023-02-11 Bournemouth-Newcastle United,1,2022,18423,2023-02-11 17:30:00,73,86,Bournemouth,Newcastle United,NEW,BOU,1,1,1.54458,1.54853,True,True,https://understat.com/match/18423
ENG-Premier League,2223,2023-02-11 Crystal Palace-Brighton,1,2022,18424,2023-02-11 15:00:00,78,220,Crystal Palace,Brighton,BRI,CRY,1,1,0.928279,2.64981,True,True,https://understat.com/match/18424
ENG-Premier League,2223,2023-02-11 Fulham-Nottingham Forest,1,2022,18425,2023-02-11 15:00:00,228,249,Fulham,Nottingham Forest,NOT,FLH,2,0,1.69704,0.686824,True,True,https://understat.com/match/18425
ENG-Premier League,2223,2023-02-11 Leicester-Tottenham,1,2022,18427,2023-02-11 15:00:00,75,82,Leicester,Tottenham,TOT,LEI,4,1,1.41208,1.11709,True,True,https://understat.com/match/18427
ENG-Premier League,2223,2023-02-11 Southampton-Wolverhampton Wanderers,1,2022,18430,2023-02-11 15:00:00,74,229,Southampton,Wolverhampton Wanderers,WOL,SOU,1,2,1.30203,0.615651,True,True,https://understat.com/match/18430
ENG-Premier League,2223,2023-02-11 West Ham-Chelsea,1,2022,18431,2023-02-11 12:30:00,81,80,West Ham,Chelsea,CHE,WHU,1,1,1.07615,0.900465,True,True,https://understat.com/match/18431
ENG-Premier League,2223,2023-02-12 Leeds-Manchester United,1,2022,18426,2023-02-12 14:00:00,245,89,Leeds,Manchester United,MUN,LED,0,2,1.89163,1.30375,True,True,https://understat.com/match/18426
ENG-Premier League,2223,2023-02-12 Manchester City-Aston Villa,1,2022,18429,2023-02-12 16:30:00,88,71,Manchester City,Aston Villa,AVL,MCI,3,1,3.60987,0.275348,True,True,https://understat.com/match/18429
ENG-Premier League,2223,2023-02-13 Liverpool-Everton,1,2022,18428,2023-02-13 20:00:00,87,72,Liverpool,Everton,EVE,LIV,2,0,2.23291,0.402331,True,True,https://understat.com/match/18428
ENG-Premier League,2223,2023-02-15 Arsenal-Manchester City,1,2022,18312,2023-02-15 18:30:00,83,88,Arsenal,Manchester City,MCI,ARS,1,3,1.70139,2.00841,True,True,https://understat.com/match/18312
ENG-Premier League,2223,2023-02-18 Aston Villa-Arsenal,1,2022,18432,2023-02-18 12:30:00,71,83,Aston Villa,Arsenal,ARS,AVL,2,4,0.335752,2.85981,True,True,https://understat.com/match/18432
ENG-Premier League,2223,2023-02-18 Brentford-Crystal Palace,1,2022,18433,2023-02-18 15:00:00,244,78,Brentford,Crystal Palace,CRY,BRE,1,1,0.610105,1.12202,True,True,https://understat.com/match/18433
ENG-Premier League,2223,2023-02-18 Brighton-Fulham,1,2022,18434,2023-02-18 15:00:00,220,228,Brighton,Fulham,FLH,BRI,0,1,2.71375,0.224214,True,True,https://understat.com/match/18434
ENG-Premier League,2223,2023-02-18 Chelsea-Southampton,1,2022,18435,2023-02-18 15:00:00,80,74,Chelsea,Southampton,SOU,CHE,0,1,1.61723,0.619532,True,True,https://understat.com/match/18435
ENG-Premier League,2223,2023-02-18 Everton-Leeds,1,2022,18436,2023-02-18 15:00:00,72,245,Everton,Leeds,LED,EVE,1,0,1.53811,0.597403,True,True,https://understat.com/match/18436
ENG-Premier League,2223,2023-02-18 Newcastle United-Liverpool,1,2022,18438,2023-02-18 17:30:00,86,87,Newcastle United,Liverpool,LIV,NEW,0,2,1.74852,2.16549,True,True,https://understat.com/match/18438
ENG-Premier League,2223,2023-02-18 Nottingham Forest-Manchester City,1,2022,18439,2023-02-18 15:00:00,249,88,Nottingham Forest,Manchester City,MCI,NOT,1,1,1.12735,2.80966,True,True,https://understat.com/match/18439
ENG-Premier League,2223,2023-02-18 Wolverhampton Wanderers-Bournemouth,1,2022,18441,2023-02-18 15:00:00,229,73,Wolverhampton Wanderers,Bournemouth,BOU,WOL,0,1,0.911415,1.15274,True,True,https://understat.com/match/18441
ENG-Premier League,2223,2023-02-19 Manchester United-Leicester,1,2022,18437,2023-02-19 14:00:00,89,75,Manchester United,Leicester,LEI,MUN,3,0,4.24663,1.39678,True,True,https://understat.com/match/18437
ENG-Premier League,2223,2023-02-19 Tottenham-West Ham,1,2022,18440,2023-02-19 16:30:00,82,81,Tottenham,West Ham,WHU,TOT,2,0,1.43042,0.365173,True,True,https://understat.com/match/18440
ENG-Premier League,2223,2023-02-24 Fulham-Wolverhampton Wanderers,1,2022,18445,2023-02-24 20:00:00,228,229,Fulham,Wolverhampton Wanderers,WOL,FLH,1,1,0.913133,0.997097,True,True,https://understat.com/match/18445
ENG-Premier League,2223,2023-02-25 Bournemouth-Manchester City,1,2022,18442,2023-02-25 17:30:00,73,88,Bournemouth,Manchester City,MCI,BOU,1,4,1.08527,2.98206,True,True,https://understat.com/match/18442
ENG-Premier League,2223,2023-02-25 Crystal Palace-Liverpool,1,2022,18443,2023-02-25 19:45:00,78,87,Crystal Palace,Liverpool,LIV,CRY,0,0,0.989086,1.35123,True,True,https://understat.com/match/18443
ENG-Premier League,2223,2023-02-25 Everton-Aston Villa,1,2022,18444,2023-02-25 15:00:00,72,71,Everton,Aston Villa,AVL,EVE,0,2,1.54109,2.06037,True,True,https://understat.com/match/18444
ENG-Premier League,2223,2023-02-25 Leeds-Southampton,1,2022,18446,2023-02-25 15:00:00,245,74,Leeds,Southampton,SOU,LED,1,0,0.720048,0.391128,True,True,https://understat.com/match/18446
ENG-Premier League,2223,2023-02-25 Leicester-Arsenal,1,2022,18447,2023-02-25 15:00:00,75,83,Leicester,Arsenal,ARS,LEI,0,1,0.0203463,0.722059,True,True,https://understat.com/match/18447
ENG-Premier League,2223,2023-02-25 West Ham-Nottingham Forest,1,2022,18451,2023-02-25 15:00:00,81,249,West Ham,Nottingham Forest,NOT,WHU,4,0,3.05032,0.350849,True,True,https://understat.com/match/18451
ENG-Premier League,2223,2023-02-26 Tottenham-Chelsea,1,2022,18450,2023-02-26 13:30:00,82,80,Tottenham,Chelsea,CHE,TOT,2,0,0.926313,0.262281,True,True,https://understat.com/match/18450
ENG-Premier League,2223,2023-03-01 Arsenal-Everton,1,2022,18269,2023-03-01 20:00:00,83,72,Arsenal,Everton,EVE,ARS,4,0,3.06919,1.604,True,True,https://understat.com/match/18269
ENG-Premier League,2223,2023-03-01 Liverpool-Wolverhampton Wanderers,1,2022,18264,2023-03-01 20:00:00,87,229,Liverpool,Wolverhampton Wanderers,WOL,LIV,2,0,2.70191,0.78681,True,True,https://understat.com/match/18264
ENG-Premier League,2223,2023-03-04 Arsenal-Bournemouth,1,2022,18452,2023-03-04 15:00:00,83,73,Arsenal,Bournemouth,BOU,ARS,3,2,2.46279,1.74267,True,True,https://understat.com/match/18452
ENG-Premier League,2223,2023-03-04 Aston Villa-Crystal Palace,1,2022,18453,2023-03-04 15:00:00,71,78,Aston Villa,Crystal Palace,CRY,AVL,1,0,0.890605,0.152761,True,True,https://understat.com/match/18453
ENG-Premier League,2223,2023-03-04 Brighton-West Ham,1,2022,18455,2023-03-04 15:00:00,220,81,Brighton,West Ham,WHU,BRI,4,0,3.49993,0.250045,True,True,https://understat.com/match/18455
ENG-Premier League,2223,2023-03-04 Chelsea-Leeds,1,2022,18456,2023-03-04 15:00:00,80,245,Chelsea,Leeds,LED,CHE,1,0,1.8678,0.633995,True,True,https://understat.com/match/18456
ENG-Premier League,2223,2023-03-04 Manchester City-Newcastle United,1,2022,18458,2023-03-04 12:30:00,88,86,Manchester City,Newcastle United,NEW,MCI,2,0,1.34144,0.359809,True,True,https://understat.com/match/18458
ENG-Premier League,2223,2023-03-04 Southampton-Leicester,1,2022,18460,2023-03-04 17:30:00,74,75,Southampton,Leicester,LEI,SOU,1,0,1.34332,1.67051,True,True,https://understat.com/match/18460
ENG-Premier League,2223,2023-03-04 Wolverhampton Wanderers-Tottenham,1,2022,18461,2023-03-04 15:00:00,229,82,Wolverhampton Wanderers,Tottenham,TOT,WOL,1,0,0.562477,1.25588,True,True,https://understat.com/match/18461
ENG-Premier League,2223,2023-03-05 Liverpool-Manchester United,1,2022,18457,2023-03-05 16:30:00,87,89,Liverpool,Manchester United,MUN,LIV,7,0,3.44269,0.837542,True,True,https://understat.com/match/18457
ENG-Premier League,2223,2023-03-05 Nottingham Forest-Everton,1,2022,18459,2023-03-05 14:00:00,249,72,Nottingham Forest,Everton,EVE,NOT,2,2,0.799733,1.70877,True,True,https://understat.com/match/18459
ENG-Premier League,2223,2023-03-06 Brentford-Fulham,1,2022,18454,2023-03-06 20:00:00,244,228,Brentford,Fulham,FLH,BRE,3,2,2.44358,1.67531,True,True,https://understat.com/match/18454
ENG-Premier League,2223,2023-03-11 Bournemouth-Liverpool,1,2022,18462,2023-03-11 12:30:00,73,87,Bournemouth,Liverpool,LIV,BOU,1,0,1.10128,2.13465,True,True,https://understat.com/match/18462
ENG-Premier League,2223,2023-03-11 Crystal Palace-Manchester City,1,2022,18463,2023-03-11 17:30:00,78,88,Crystal Palace,Manchester City,MCI,CRY,0,1,0.185498,2.1884,True,True,https://understat.com/match/18463
ENG-Premier League,2223,2023-03-11 Everton-Brentford,1,2022,18464,2023-03-11 15:00:00,72,244,Everton,Brentford,BRE,EVE,1,0,1.71599,1.95088,True,True,https://understat.com/match/18464
